job_id,name,level,alternativeGroup
netic-ashby-bab5d1e5-e31b-42f0-9cef-334b1f17fed3,LLM APIs,mentioned,
netic-ashby-bab5d1e5-e31b-42f0-9cef-334b1f17fed3,embeddings,mentioned,
netic-ashby-bab5d1e5-e31b-42f0-9cef-334b1f17fed3,RAG,mentioned,
netic-ashby-d9bcb6a2-0e54-4cb3-baec-43f2d74db18f,Python,mentioned,
netic-ashby-d9bcb6a2-0e54-4cb3-baec-43f2d74db18f,FastAPI,mentioned,
netic-ashby-d9bcb6a2-0e54-4cb3-baec-43f2d74db18f,TypeScript,mentioned,
netic-ashby-d9bcb6a2-0e54-4cb3-baec-43f2d74db18f,Node,mentioned,
netic-ashby-d9bcb6a2-0e54-4cb3-baec-43f2d74db18f,React,mentioned,
netic-ashby-d9bcb6a2-0e54-4cb3-baec-43f2d74db18f,LLM APIs,mentioned,
netic-ashby-d9bcb6a2-0e54-4cb3-baec-43f2d74db18f,evaluation frameworks,mentioned,
netic-ashby-d9bcb6a2-0e54-4cb3-baec-43f2d74db18f,RAG,mentioned,
netic-ashby-d9bcb6a2-0e54-4cb3-baec-43f2d74db18f,LangChain,mentioned,
netic-ashby-d9bcb6a2-0e54-4cb3-baec-43f2d74db18f,MCP,mentioned,
netic-ashby-d9bcb6a2-0e54-4cb3-baec-43f2d74db18f,agent frameworks,mentioned,
newsbreak-greenhouse-4683873006,Python,mentioned,
newsbreak-greenhouse-4683873006,Go,mentioned,
newsbreak-greenhouse-4683873006,LLMs,mentioned,
newsbreak-greenhouse-4683873006,RAG,mentioned,
newsbreak-greenhouse-4691989006,LLMs,mentioned,
newsbreak-greenhouse-4691989006,CUDA,mentioned,
newsbreak-greenhouse-4690262006,LLMs,mentioned,
newsbreak-greenhouse-4690262006,Machine learning,mentioned,
newsbreak-greenhouse-4690262006,Kubernetes,mentioned,
newsbreak-greenhouse-4690262006,RAG,mentioned,
newsbreak-greenhouse-4700278006,Python,mentioned,
newsbreak-greenhouse-4700278006,LLMs,mentioned,
newsbreak-greenhouse-4700278006,agents,mentioned,
newsbreak-greenhouse-4700278006,PyTorch,mentioned,
newsbreak-greenhouse-4688409006,PyTorch,mentioned,
newsbreak-greenhouse-4688409006,LLMs,mentioned,
newsbreak-greenhouse-4688409006,Machine learning,mentioned,
newsbreak-greenhouse-4688409006,reinforcement learning,mentioned,
newsbreak-greenhouse-4699218006,Python,mentioned,
newsbreak-greenhouse-4699218006,C++,mentioned,
newsbreak-greenhouse-4699218006,Java,mentioned,
newsbreak-greenhouse-4699218006,PyTorch,mentioned,
newsbreak-greenhouse-4699218006,TensorFlow,mentioned,
newsbreak-greenhouse-4699218006,LLMs,mentioned,
newsbreak-greenhouse-4699218006,NLP,mentioned,
newsbreak-greenhouse-4699218006,Deep learning,mentioned,
newsbreak-greenhouse-4699218006,Machine learning,mentioned,
newsbreak-greenhouse-4699218006,Kubernetes,mentioned,
newsbreak-greenhouse-4699218006,Spark,mentioned,
newsbreak-greenhouse-4694899006,Python,mentioned,
newsbreak-greenhouse-4694899006,SQL,mentioned,
newsbreak-greenhouse-4694899006,Machine learning,mentioned,
newsbreak-greenhouse-4615879006,Python,mentioned,
newsbreak-greenhouse-4615879006,PyTorch,mentioned,
newsbreak-greenhouse-4615879006,TensorFlow,mentioned,
newsbreak-greenhouse-4615879006,AWS,mentioned,
newsbreak-greenhouse-4615879006,GCP,mentioned,
nuro-greenhouse-7793005,Python,mentioned,
nuro-greenhouse-7793005,LLMs,mentioned,
nuro-greenhouse-5434059,Python,mentioned,
nuro-greenhouse-5434059,C++,mentioned,
nuro-greenhouse-5434059,Machine learning,mentioned,
nuro-greenhouse-5434059,reinforcement learning,mentioned,
nuro-greenhouse-5416913,Python,mentioned,
nuro-greenhouse-5416913,C++,mentioned,
nuro-greenhouse-5416913,reinforcement learning,mentioned,
nuro-greenhouse-7439020,Python,mentioned,
nuro-greenhouse-7439020,C++,mentioned,
nuro-greenhouse-7439020,PyTorch,mentioned,
nuro-greenhouse-7439020,Machine learning,mentioned,
nuro-greenhouse-7439020,reinforcement learning,mentioned,
nuro-greenhouse-7351066,Python,mentioned,
nuro-greenhouse-7351066,C++,mentioned,
nuro-greenhouse-7351066,Kubernetes,mentioned,
nuro-greenhouse-7351066,Docker,mentioned,
nuro-greenhouse-8122537,Python,mentioned,
nuro-greenhouse-8122537,C++,mentioned,
nuro-greenhouse-8122537,Machine learning,mentioned,
nuro-greenhouse-8122483,Python,mentioned,
nuro-greenhouse-8122483,C++,mentioned,
nuro-greenhouse-8122483,Go,mentioned,
nuro-greenhouse-8122483,Kubernetes,mentioned,
nuro-greenhouse-8122483,GCP,mentioned,
nuro-greenhouse-8122483,reinforcement learning,mentioned,
nuro-greenhouse-6916236,Python,mentioned,
nuro-greenhouse-6916236,C++,mentioned,
nuro-greenhouse-6916236,PyTorch,mentioned,
nuro-greenhouse-6916236,TensorFlow,mentioned,
nuro-greenhouse-6916236,JAX,mentioned,
nuro-greenhouse-6916236,Deep learning,mentioned,
nuro-greenhouse-6916236,Machine learning,mentioned,
nuro-greenhouse-6916236,CUDA,mentioned,
NVIDIA-JR2011517,PyTorch,preferred,
NVIDIA-JR2011517,LangChain/LangGraph,preferred,
NVIDIA-JR2011517,Python,required,Python/C++
NVIDIA-JR2011517,C++,required,Python/C++
NVIDIA-JR2016939,MLIR,mentioned,
NVIDIA-JR2016939,LLVM,mentioned,
NVIDIA-JR2016939,PyTorch,mentioned,PyTorch/TensorFlow
NVIDIA-JR2016939,C++,required,
NVIDIA-JR2016939,Python,required,C++/Python/Rust
NVIDIA-JR2011267,Deep learning,required,
NVIDIA-JR2011267,generative AI,required,
NVIDIA-JR2019729,PyTorch,mentioned,
NVIDIA-JR2019729,Deep learning,required,
NVIDIA-JR2012979,AI/ML,required,
NVIDIA-JR2012979,GPU computing,required,
NVIDIA-JR2012979,EDA,required,
NVIDIA-JR2012698,generative AI,required,
NVIDIA-JR2012698,Deep learning,required,
NVIDIA-JR2016032,robotics,mentioned,
NVIDIA-JR2016032,generative AI,required,
NVIDIA-JR2016032,physical AI,required,
NVIDIA-JR2010161,Distributed systems,mentioned,
NVIDIA-JR2010161,ML systems,required,
NVIDIA-JR2010161,AI/ML infrastructure,required,
NVIDIA-JR2024900,ML systems,mentioned,
NVIDIA-JR2024900,networking for AI systems,required,
NVIDIA-JR2011473,Deep learning,mentioned,
NVIDIA-JR2011473,robotics,required,
NVIDIA-JR2016276,CUDA,preferred,
NVIDIA-JR2016276,TensorRT-LLM,preferred,
NVIDIA-JR2016276,C++,required,
NVIDIA-JR2016276,Python,required,C++/Python/Rust
openai-ashby-4acc3515-887f-4bc9-8c2a-00f36ae480c3,Go,mentioned,
openai-ashby-4acc3515-887f-4bc9-8c2a-00f36ae480c3,Machine learning,mentioned,
openai-ashby-6897d024-88c1-43ed-adb8-5d2fc5eec984,Go,mentioned,
openai-ashby-6897d024-88c1-43ed-adb8-5d2fc5eec984,Machine learning,mentioned,
openai-ashby-34c2ed3f-840f-4a68-9a00-0a0606660abf,Go,mentioned,
openai-ashby-34c2ed3f-840f-4a68-9a00-0a0606660abf,Machine learning,mentioned,
openai-ashby-ab9adae3-54b5-457e-9938-77d3278d91a5,Go,mentioned,
openai-ashby-ab9adae3-54b5-457e-9938-77d3278d91a5,Machine learning,mentioned,
openai-ashby-df3edefb-6a8b-4ef6-b183-b3f96051783e,Go,mentioned,
openai-ashby-df3edefb-6a8b-4ef6-b183-b3f96051783e,Machine learning,mentioned,
openai-ashby-9d72171e-2630-4347-83a1-263178644282,Go,mentioned,
openai-ashby-9d72171e-2630-4347-83a1-263178644282,Machine learning,mentioned,
openai-ashby-3302ceaf-f6ca-4803-9846-7fff7ad48a0d,Machine learning,mentioned,
openai-ashby-de06790a-7243-4e33-a6f1-e7bd34009588,Python,mentioned,
openai-ashby-de06790a-7243-4e33-a6f1-e7bd34009588,LLMs,mentioned,
openai-ashby-577e6673-0a4a-491b-9a0d-facbdd3bdf3c,Python,mentioned,
openai-ashby-577e6673-0a4a-491b-9a0d-facbdd3bdf3c,LLMs,mentioned,
openai-ashby-577e6673-0a4a-491b-9a0d-facbdd3bdf3c,Machine learning,mentioned,
openai-ashby-4a13c764-18c3-4076-ac87-29e05491be07,Machine learning,mentioned,
openai-ashby-ecf1abec-898c-4acb-a984-42858836a1ff,PyTorch,mentioned,
openai-ashby-ecf1abec-898c-4acb-a984-42858836a1ff,TensorFlow,mentioned,
openai-ashby-ecf1abec-898c-4acb-a984-42858836a1ff,Deep learning,mentioned,
openai-ashby-ecf1abec-898c-4acb-a984-42858836a1ff,Machine learning,mentioned,
openai-ashby-80f9f564-d789-47bc-91c3-3babf5a1a33d,PyTorch,mentioned,
openai-ashby-80f9f564-d789-47bc-91c3-3babf5a1a33d,TensorFlow,mentioned,
openai-ashby-80f9f564-d789-47bc-91c3-3babf5a1a33d,Deep learning,mentioned,
openai-ashby-80f9f564-d789-47bc-91c3-3babf5a1a33d,Machine learning,mentioned,
openai-ashby-1b268692-70d8-46c2-a347-2f7705b5c174,Python,mentioned,
openai-ashby-1b268692-70d8-46c2-a347-2f7705b5c174,C++,mentioned,
openai-ashby-1b268692-70d8-46c2-a347-2f7705b5c174,PyTorch,mentioned,
openai-ashby-1b268692-70d8-46c2-a347-2f7705b5c174,Computer vision,mentioned,
openai-ashby-1b268692-70d8-46c2-a347-2f7705b5c174,Machine learning,mentioned,
openai-ashby-4a9774e2-6505-4cc2-92eb-22a8450aacdc,C++,mentioned,
openai-ashby-4a9774e2-6505-4cc2-92eb-22a8450aacdc,Machine learning,mentioned,
openai-ashby-240d459b-696d-43eb-8497-fab3e56ecd9b,Deep learning,mentioned,
openai-ashby-240d459b-696d-43eb-8497-fab3e56ecd9b,Machine learning,mentioned,
openai-ashby-29074a51-9cb3-47c9-a8a7-f283cd14fa6c,reinforcement learning,mentioned,
openai-ashby-1bf678c5-1058-45ca-b9bd-b0029fccd60e,Machine learning,mentioned,
openai-ashby-1bf678c5-1058-45ca-b9bd-b0029fccd60e,reinforcement learning,mentioned,
openai-ashby-7243bdb7-7f75-4dff-a10f-18bd7296f632,LLMs,mentioned,
openai-ashby-719cc0f6-ed38-41db-8870-299b4d336f37,Machine learning,mentioned,
openai-ashby-719cc0f6-ed38-41db-8870-299b4d336f37,reinforcement learning,mentioned,
openai-ashby-1c516e9f-c97d-4a40-8529-9871dac615a5,Machine learning,mentioned,
openai-ashby-1c516e9f-c97d-4a40-8529-9871dac615a5,reinforcement learning,mentioned,
openai-ashby-bd2b8228-bb0f-42e0-94bd-c853cdd56140,reinforcement learning,mentioned,
openai-ashby-793964ae-d40b-45e3-9798-84f4b6da48c5,Go,mentioned,
openai-ashby-793964ae-d40b-45e3-9798-84f4b6da48c5,Machine learning,mentioned,
openai-ashby-bba18df5-f30f-4d2c-909c-30e651f95579,Go,mentioned,
openai-ashby-bba18df5-f30f-4d2c-909c-30e651f95579,Machine learning,mentioned,
openai-ashby-cc434f5b-dc0b-42fd-97ec-e0171545c6e9,PyTorch,mentioned,
openai-ashby-cc434f5b-dc0b-42fd-97ec-e0171545c6e9,JAX,mentioned,
openai-ashby-cc434f5b-dc0b-42fd-97ec-e0171545c6e9,Machine learning,mentioned,
openai-ashby-7322d344-9325-4a92-8445-0a2c4e9272f8,Machine learning,mentioned,
openai-ashby-171ebca6-de53-4d6e-a312-30332f353957,Machine learning,mentioned,
openai-ashby-7e198d81-34e0-48b6-b64e-a501a75f9d53,Machine learning,mentioned,
openai-ashby-7e198d81-34e0-48b6-b64e-a501a75f9d53,reinforcement learning,mentioned,
openai-ashby-872ca3d0-c8c0-4585-9a34-7f9ed6b4dbf9,Machine learning,mentioned,
openai-ashby-872ca3d0-c8c0-4585-9a34-7f9ed6b4dbf9,reinforcement learning,mentioned,
openai-ashby-5f0c6579-0bfb-4a06-8a43-1dd371499e10,Deep learning,mentioned,
openai-ashby-5f0c6579-0bfb-4a06-8a43-1dd371499e10,Machine learning,mentioned,
openai-ashby-56d541d3-02b5-44d8-b40b-4df72cdd0405,Python,mentioned,
openai-ashby-56d541d3-02b5-44d8-b40b-4df72cdd0405,reinforcement learning,mentioned,
openai-ashby-b9dee2a0-9bb3-447e-9bce-2b1bed784e5b,Python,mentioned,
openai-ashby-b9dee2a0-9bb3-447e-9bce-2b1bed784e5b,C++,mentioned,
openai-ashby-b9dee2a0-9bb3-447e-9bce-2b1bed784e5b,Go,mentioned,
openai-ashby-b9dee2a0-9bb3-447e-9bce-2b1bed784e5b,Machine learning,mentioned,
openai-ashby-b9dee2a0-9bb3-447e-9bce-2b1bed784e5b,Kubernetes,mentioned,
openai-ashby-4d14449e-5e7f-45d4-b103-8776a6c87086,LLMs,mentioned,
openai-ashby-e9627fa6-ac76-4899-9a93-9251419e61a0,reinforcement learning,mentioned,
openai-ashby-d8794980-1d3f-4d82-8b48-811449b6c492,Python,mentioned,
openai-ashby-d8794980-1d3f-4d82-8b48-811449b6c492,Machine learning,mentioned,
physicalintelligence-ashby-1f6cf3eb-f70f-480b-9fff-befd56c7fd07,Machine learning,mentioned,
physicalintelligence-ashby-1f6cf3eb-f70f-480b-9fff-befd56c7fd07,Spark,mentioned,
physicalintelligence-ashby-1f6cf3eb-f70f-480b-9fff-befd56c7fd07,Ray,mentioned,
physicalintelligence-ashby-96bf6ea8-fb8d-4a76-bec7-878a8c224cea,PyTorch,mentioned,
physicalintelligence-ashby-96bf6ea8-fb8d-4a76-bec7-878a8c224cea,JAX,mentioned,
physicalintelligence-ashby-96bf6ea8-fb8d-4a76-bec7-878a8c224cea,Kubernetes,mentioned,
physicalintelligence-ashby-96bf6ea8-fb8d-4a76-bec7-878a8c224cea,AWS,mentioned,
physicalintelligence-ashby-96bf6ea8-fb8d-4a76-bec7-878a8c224cea,GCP,mentioned,
physicalintelligence-ashby-f83ba447-2261-4832-95db-a2f88454e0ba,Machine learning,mentioned,
physicalintelligence-ashby-7f8397a4-c3cd-45c6-90c7-13c4481f4699,Python,mentioned,
physicalintelligence-ashby-7f8397a4-c3cd-45c6-90c7-13c4481f4699,LLMs,mentioned,
physicalintelligence-ashby-7f8397a4-c3cd-45c6-90c7-13c4481f4699,Kubernetes,mentioned,
physicalintelligence-ashby-7f8397a4-c3cd-45c6-90c7-13c4481f4699,GCP,mentioned,
pinterest-greenhouse-8071670,Python,mentioned,
pinterest-greenhouse-8071670,PyTorch,mentioned,
pinterest-greenhouse-8071670,Deep learning,mentioned,
pinterest-greenhouse-8071670,Spark,mentioned,
pinterest-greenhouse-8071670,Ray,mentioned,
pinterest-greenhouse-7697137,SQL,mentioned,
pinterest-greenhouse-7697137,LLMs,mentioned,
pinterest-greenhouse-7697137,Computer vision,mentioned,
pinterest-greenhouse-7697137,Machine learning,mentioned,
pinterest-greenhouse-6121450,SQL,mentioned,
pinterest-greenhouse-6121450,LLMs,mentioned,
pinterest-greenhouse-6121450,Deep learning,mentioned,
pinterest-greenhouse-6121450,Machine learning,mentioned,
pinterest-greenhouse-6121450,Spark,mentioned,
pinterest-greenhouse-6121450,reinforcement learning,mentioned,
pinterest-greenhouse-6121543,SQL,mentioned,
pinterest-greenhouse-6121543,LLMs,mentioned,
pinterest-greenhouse-6121543,Deep learning,mentioned,
pinterest-greenhouse-6121543,Machine learning,mentioned,
pinterest-greenhouse-6121543,Spark,mentioned,
pinterest-greenhouse-6121543,reinforcement learning,mentioned,
plus-2-d1b8ecc2-dfc2-4613-81ca-02d90776c618,Python,required,
plus-2-d1b8ecc2-dfc2-4613-81ca-02d90776c618,PyTorch,required,PyTorch|TensorFlow|JAX
plus-2-d1b8ecc2-dfc2-4613-81ca-02d90776c618,TensorFlow,required,PyTorch|TensorFlow|JAX
plus-2-d1b8ecc2-dfc2-4613-81ca-02d90776c618,JAX,required,PyTorch|TensorFlow|JAX
plus-2-d1b8ecc2-dfc2-4613-81ca-02d90776c618,LiDAR,required,
plus-2-d1b8ecc2-dfc2-4613-81ca-02d90776c618,BEV perception,required,
plus-2-f4fc6b45-6c2d-4d09-aece-fd046eb4b81b,Distributed training,preferred,
plus-2-f4fc6b45-6c2d-4d09-aece-fd046eb4b81b,Python,required,
plus-2-f4fc6b45-6c2d-4d09-aece-fd046eb4b81b,Deep learning,required,
plus-2-f4fc6b45-6c2d-4d09-aece-fd046eb4b81b,Time-series forecasting,required,
plus-2-89a2ec90-547f-4ec2-8476-3985353c17d6,Python,required,
plus-2-89a2ec90-547f-4ec2-8476-3985353c17d6,C++,required,
plus-2-89a2ec90-547f-4ec2-8476-3985353c17d6,SQL,required,
plus-2-89a2ec90-547f-4ec2-8476-3985353c17d6,PyTorch,required,
plus-2-89a2ec90-547f-4ec2-8476-3985353c17d6,Kubernetes,required,
plus-2-89a2ec90-547f-4ec2-8476-3985353c17d6,Docker,required,
plus-2-4572f534-2f3c-4d4c-9fb0-55838bf7795f,LLM agent frameworks,preferred,
plus-2-4572f534-2f3c-4d4c-9fb0-55838bf7795f,Python,required,Python|C++
plus-2-4572f534-2f3c-4d4c-9fb0-55838bf7795f,C++,required,Python|C++
plus-2-4572f534-2f3c-4d4c-9fb0-55838bf7795f,LLM workflows,required,
plus-2-4572f534-2f3c-4d4c-9fb0-55838bf7795f,Evaluation frameworks,required,
primeintellect-ashby-8bd52610-175c-42a7-a7cd-b29c45f9d305,Go,mentioned,
primeintellect-ashby-8bd52610-175c-42a7-a7cd-b29c45f9d305,PyTorch,mentioned,
primeintellect-ashby-8bd52610-175c-42a7-a7cd-b29c45f9d305,CUDA,mentioned,
primeintellect-ashby-8bd52610-175c-42a7-a7cd-b29c45f9d305,Ray,mentioned,
primeintellect-ashby-05e4b76b-2570-4c89-baf2-9833fff7378f,Go,mentioned,
primeintellect-ashby-05e4b76b-2570-4c89-baf2-9833fff7378f,PyTorch,mentioned,
primeintellect-ashby-05e4b76b-2570-4c89-baf2-9833fff7378f,CUDA,mentioned,
primeintellect-ashby-05e4b76b-2570-4c89-baf2-9833fff7378f,Ray,mentioned,
roku-greenhouse-7991641,Python,mentioned,
roku-greenhouse-7991641,C++,mentioned,
roku-greenhouse-7991641,PyTorch,mentioned,
roku-greenhouse-7991641,TensorFlow,mentioned,
roku-greenhouse-7991641,LLMs,mentioned,
roku-greenhouse-7991641,RAG,mentioned,
roku-greenhouse-8065793,Python,mentioned,
roku-greenhouse-8065793,C++,mentioned,
roku-greenhouse-8065793,PyTorch,mentioned,
roku-greenhouse-8065793,TensorFlow,mentioned,
roku-greenhouse-8065793,LLMs,mentioned,
roku-greenhouse-8065793,RAG,mentioned,
scaleai-greenhouse-4631848005,Python,mentioned,
scaleai-greenhouse-4631848005,PyTorch,mentioned,
scaleai-greenhouse-4631848005,TensorFlow,mentioned,
scaleai-greenhouse-4631848005,LLMs,mentioned,
scaleai-greenhouse-4631848005,Computer vision,mentioned,
scaleai-greenhouse-4631848005,Deep learning,mentioned,
scaleai-greenhouse-4631848005,Machine learning,mentioned,
scaleai-greenhouse-4631848005,reinforcement learning,mentioned,
scaleai-greenhouse-4728014005,LLMs,mentioned,
scaleai-greenhouse-4728014005,Deep learning,mentioned,
scaleai-greenhouse-4728014005,Machine learning,mentioned,
scaleai-greenhouse-4728014005,reinforcement learning,mentioned,
scaleai-greenhouse-4528009005,LLMs,mentioned,
scaleai-greenhouse-4528009005,Deep learning,mentioned,
scaleai-greenhouse-4528009005,Machine learning,mentioned,
scaleai-greenhouse-4528009005,reinforcement learning,mentioned,
scaleai-greenhouse-4534631005,PyTorch,mentioned,
scaleai-greenhouse-4534631005,LLMs,mentioned,
scaleai-greenhouse-4534631005,CUDA,mentioned,
scale-ai-greenhouse-4730836005,Python,mentioned,
scale-ai-greenhouse-4730836005,TypeScript,mentioned,
scale-ai-greenhouse-4730836005,React,mentioned,
scale-ai-greenhouse-4730836005,SQL,mentioned,
scaleai-greenhouse-4363623005,Kubernetes,mentioned,
scaleai-greenhouse-4363623005,Docker,mentioned,
scaleai-greenhouse-4363623005,AWS,mentioned,
scaleai-greenhouse-4363623005,GCP,mentioned,
sierra-ashby-d9c445da-c7b4-43a3-8d71-d367681c3015,React,mentioned,
sierra-ashby-d9c445da-c7b4-43a3-8d71-d367681c3015,TypeScript,mentioned,
sierra-ashby-d9c445da-c7b4-43a3-8d71-d367681c3015,Python,mentioned,
sierra-ashby-d9c445da-c7b4-43a3-8d71-d367681c3015,Go,mentioned,
snorkelai-greenhouse-5690608004,Python,mentioned,
snorkelai-greenhouse-5690608004,PyTorch,mentioned,
snorkelai-greenhouse-5690608004,TensorFlow,mentioned,
snorkelai-greenhouse-5690608004,LLMs,mentioned,
snorkelai-greenhouse-5690608004,NLP,mentioned,
snorkelai-greenhouse-5690608004,Machine learning,mentioned,
snorkelai-greenhouse-5690608004,AWS,mentioned,
snorkelai-greenhouse-6009489004,Go,mentioned,
snorkelai-greenhouse-6009489004,LLMs,mentioned,
snorkelai-greenhouse-6009489004,NLP,mentioned,
snorkelai-greenhouse-6009489004,Machine learning,mentioned,
specter-ashby-4129379f-8d85-4929-affd-1e5fd604b0a9,Python,mentioned,
specter-ashby-4129379f-8d85-4929-affd-1e5fd604b0a9,PyTorch,mentioned,
specter-ashby-4129379f-8d85-4929-affd-1e5fd604b0a9,Computer vision,mentioned,
specter-ashby-4129379f-8d85-4929-affd-1e5fd604b0a9,Kubernetes,mentioned,
specter-ashby-4129379f-8d85-4929-affd-1e5fd604b0a9,Docker,mentioned,
specter-ashby-3400c31a-12a8-4e82-9f14-502ac3a35ca6,Python,mentioned,
specter-ashby-3400c31a-12a8-4e82-9f14-502ac3a35ca6,C++,mentioned,
specter-ashby-3400c31a-12a8-4e82-9f14-502ac3a35ca6,Go,mentioned,
specter-ashby-3400c31a-12a8-4e82-9f14-502ac3a35ca6,PyTorch,mentioned,
specter-ashby-3400c31a-12a8-4e82-9f14-502ac3a35ca6,TensorFlow,mentioned,
specter-ashby-3400c31a-12a8-4e82-9f14-502ac3a35ca6,LLMs,mentioned,
specter-ashby-3400c31a-12a8-4e82-9f14-502ac3a35ca6,Computer vision,mentioned,
specter-ashby-3400c31a-12a8-4e82-9f14-502ac3a35ca6,Machine learning,mentioned,
specter-ashby-3400c31a-12a8-4e82-9f14-502ac3a35ca6,Spark,mentioned,
specter-ashby-3400c31a-12a8-4e82-9f14-502ac3a35ca6,Ray,mentioned,
sprinter-health-ashby-707e8513-866d-4ac4-861a-b9c05cc9c00c,Machine learning,mentioned,
sprinter-health-ashby-7c0cb244-0fa0-439d-b7dd-d24fc18e6d26,Python,mentioned,
sprinter-health-ashby-7c0cb244-0fa0-439d-b7dd-d24fc18e6d26,PyTorch,mentioned,
sprinter-health-ashby-7c0cb244-0fa0-439d-b7dd-d24fc18e6d26,LLMs,mentioned,
sprinter-health-ashby-7c0cb244-0fa0-439d-b7dd-d24fc18e6d26,NLP,mentioned,
sprinter-health-ashby-7c0cb244-0fa0-439d-b7dd-d24fc18e6d26,Deep learning,mentioned,
sprinter-health-ashby-7c0cb244-0fa0-439d-b7dd-d24fc18e6d26,Machine learning,mentioned,
sprinter-health-ashby-e9da533c-5af2-448c-b48a-ffb331ee76e2,Python,mentioned,
sprinter-health-ashby-e9da533c-5af2-448c-b48a-ffb331ee76e2,SQL,mentioned,
sprinter-health-ashby-e9da533c-5af2-448c-b48a-ffb331ee76e2,Machine learning,mentioned,
stripe-greenhouse-8137997,PyTorch,mentioned,
stripe-greenhouse-8137997,TensorFlow,mentioned,
stripe-greenhouse-8137997,Deep learning,mentioned,
stripe-greenhouse-8137997,Machine learning,mentioned,
stripe-greenhouse-8137997,Spark,mentioned,
stripe-greenhouse-8137997,reinforcement learning,mentioned,
thinkingmachines-ashby-4087e0f6-4295-419a-ba02-08e95a74ceea,PyTorch,mentioned,
thinkingmachines-ashby-4087e0f6-4295-419a-ba02-08e95a74ceea,JAX,mentioned,
thinkingmachines-ashby-4087e0f6-4295-419a-ba02-08e95a74ceea,Deep learning,mentioned,
thinkingmachines-ashby-4087e0f6-4295-419a-ba02-08e95a74ceea,Kubernetes,mentioned,
thinkingmachines-ashby-4087e0f6-4295-419a-ba02-08e95a74ceea,Ray,mentioned,
thinkingmachines-ashby-2d7a9e99-836a-475b-9ae3-b6b1df8baa6d,PyTorch,mentioned,
thinkingmachines-ashby-2d7a9e99-836a-475b-9ae3-b6b1df8baa6d,JAX,mentioned,
thinkingmachines-ashby-2d7a9e99-836a-475b-9ae3-b6b1df8baa6d,LLMs,mentioned,
thinkingmachines-ashby-2d7a9e99-836a-475b-9ae3-b6b1df8baa6d,Deep learning,mentioned,
thinkingmachines-ashby-2d7a9e99-836a-475b-9ae3-b6b1df8baa6d,Machine learning,mentioned,
thinkingmachines-ashby-2d7a9e99-836a-475b-9ae3-b6b1df8baa6d,CUDA,mentioned,
thinkingmachines-ashby-93855db2-9a80-421d-9e80-ace9eca24650,PyTorch,mentioned,
thinkingmachines-ashby-93855db2-9a80-421d-9e80-ace9eca24650,JAX,mentioned,
thinkingmachines-ashby-93855db2-9a80-421d-9e80-ace9eca24650,Deep learning,mentioned,
thinkingmachines-ashby-93855db2-9a80-421d-9e80-ace9eca24650,Machine learning,mentioned,
thinkingmachines-ashby-9dabecde-1bdb-47c6-b943-ff7b0526657c,PyTorch,mentioned,
thinkingmachines-ashby-9dabecde-1bdb-47c6-b943-ff7b0526657c,JAX,mentioned,
thinkingmachines-ashby-9dabecde-1bdb-47c6-b943-ff7b0526657c,Deep learning,mentioned,
thinkingmachines-ashby-9dabecde-1bdb-47c6-b943-ff7b0526657c,Machine learning,mentioned,
thinkingmachines-ashby-4d51cb65-5e5b-42d2-8c28-7073b8574e4b,Python,mentioned,
thinkingmachines-ashby-4d51cb65-5e5b-42d2-8c28-7073b8574e4b,PyTorch,mentioned,
thinkingmachines-ashby-4d51cb65-5e5b-42d2-8c28-7073b8574e4b,TensorFlow,mentioned,
thinkingmachines-ashby-4d51cb65-5e5b-42d2-8c28-7073b8574e4b,JAX,mentioned,
thinkingmachines-ashby-4d51cb65-5e5b-42d2-8c28-7073b8574e4b,Deep learning,mentioned,
thinkingmachines-ashby-4d51cb65-5e5b-42d2-8c28-7073b8574e4b,Machine learning,mentioned,
thinkingmachines-ashby-3efb6896-4840-4f90-8798-2ce49fa146e5,Python,mentioned,
thinkingmachines-ashby-3efb6896-4840-4f90-8798-2ce49fa146e5,Go,mentioned,
thinkingmachines-ashby-3efb6896-4840-4f90-8798-2ce49fa146e5,PyTorch,mentioned,
thinkingmachines-ashby-3efb6896-4840-4f90-8798-2ce49fa146e5,TensorFlow,mentioned,
thinkingmachines-ashby-3efb6896-4840-4f90-8798-2ce49fa146e5,JAX,mentioned,
thinkingmachines-ashby-3efb6896-4840-4f90-8798-2ce49fa146e5,Deep learning,mentioned,
thinkingmachines-ashby-3efb6896-4840-4f90-8798-2ce49fa146e5,Machine learning,mentioned,
thinkingmachines-ashby-602f2a99-34eb-4fde-9eec-b4945ee4aab6,Python,mentioned,
thinkingmachines-ashby-602f2a99-34eb-4fde-9eec-b4945ee4aab6,PyTorch,mentioned,
thinkingmachines-ashby-602f2a99-34eb-4fde-9eec-b4945ee4aab6,TensorFlow,mentioned,
thinkingmachines-ashby-602f2a99-34eb-4fde-9eec-b4945ee4aab6,JAX,mentioned,
thinkingmachines-ashby-602f2a99-34eb-4fde-9eec-b4945ee4aab6,LLMs,mentioned,
thinkingmachines-ashby-602f2a99-34eb-4fde-9eec-b4945ee4aab6,Deep learning,mentioned,
thinkingmachines-ashby-602f2a99-34eb-4fde-9eec-b4945ee4aab6,Machine learning,mentioned,
thinkingmachines-ashby-602f2a99-34eb-4fde-9eec-b4945ee4aab6,reinforcement learning,mentioned,
TIKTOK-A07409A,Go,mentioned,
